code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
I-179[34],INDO-179 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,GULABI PISTA PANDDI VADU,TRUE
I-180[36],INDO-180 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,RANI TUCHUP FUL,TRUE
I-181[36],INDO-181 [36],rent,INDOWESTERN,1,,,,FALSA,36,3,available,,,VELVET VEL DESIGN,TRUE
I-182[36],INDO-182 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,MOR HATHI WORK,TRUE
I-183[36],INDO-183 [36],rent,INDOWESTERN,1,,,,COFI,36,3,available,,,SAME PENT FLOWER PRINT,TRUE
I-184[34],INDO-184 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,MARUN TUCHUP HAND WORK,TRUE
I-185[36],INDO-185 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,RAJA RANI DIMOND TUCHUP,TRUE
I-186[38],INDO-186 [38],rent,INDOWESTERN,1,,,,MULTI,38,3,available,,,MONOPOLI  ,TRUE
I-187[40],INDO-187 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,HATHI MOR,TRUE
I-188[42],INDO-188 [42],rent,INDOWESTERN,1,,,,WHITE,42,3,available,,,MULTI JORJET CHOKDA,TRUE
I-189[40],INDO-189 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,DUBLE JEKET,TRUE
I-190[34],INDO-190 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,MULTI CHKKAR VADU,TRUE
I-191[40],INDO-191 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,HATHI MOR,TRUE
I-192[34],INDO-192 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,HATHI MOR,TRUE
I-193[34],INDO-193 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,VELVET HATHI MOR,TRUE
I-194[38],INDO-194 [38],rent,INDOWESTERN,1,,,,OF WHITE,38,3,available,,,ANIMAL HATHI MOR,TRUE
I-195[44],INDO-195 [44],rent,INDOWESTERN,1,,,,WHITE,44,3,available,,,MULTI MONOPOLI ,TRUE
I-196[36],INDO-196 [36],rent,INDOWESTERN,1,,,,PICH,36,3,available,,,JORJET GHODA HARAN,TRUE
I-197[36],INDO-197 [36],rent,INDOWESTERN,1,,,,MULTI,36,3,available,,,JORJET BOX VADU,TRUE
I-198[44],INDO-198 [44],rent,INDOWESTERN,1,,,,MARUN ,44,3,available,,,PLAN,TRUE
I-199[34],INDO-199 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,DUBLE COLOR SED,TRUE
I-200[36],INDO-200 [36],rent,INDOWESTERN,1,,,,PICH,36,3,available,,,ANIMAL GHODA HARAN,TRUE
I-201[40],INDO-201 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,HATHI MOR,TRUE
I-202[40],INDO-202 [40],rent,INDOWESTERN,1,,,,PICH,40,3,available,,,ANIMAL GHODA HARAN,TRUE
I-203[32],INDO-203 [32],rent,INDOWESTERN,1,,,,OF WHITE,32,3,available,,,MONOPOLI NEW SOMIL,TRUE
I-204[42],INDO-204 [42],rent,INDOWESTERN,1,,,,OF WHITE,42,3,available,,,VELVET ANIMAL HATHI MOR,TRUE
I-205[42],INDO-205 [42],rent,INDOWESTERN,1,,,,WHITE,42,3,available,,,RANI RAMA FUL VADI,TRUE
I-206[34],INDO-206 [34],rent,INDOWESTERN,1,,,,PICH,34,3,available,,,ANIMAL GHODA HARAN,TRUE
I-207[42],INDO-207 [42],rent,INDOWESTERN,1,,,,OF WHITE,42,3,available,,,MONOPOLI KERI VADI,TRUE
I-208[40],INDO-208 [40],rent,INDOWESTERN,1,,,,MULTI,40,3,available,,,MONOPOLI NEW SOMIL,TRUE
I-209[36],INDO-209 [36],rent,INDOWESTERN,1,,,,PISTA,36,3,available,,,SINH  MOR SIMBOL,TRUE
I-210[32],INDO-210 [32],rent,INDOWESTERN,1,,,,WHITE,32,3,available,,,MULTI FLOWER ,TRUE
I-211[40],INDO-211 [40],rent,INDOWESTERN,1,,,,CRIME,40,3,available,,,MULTI PICH AKJAGON,TRUE
I-212[32],INDO-212 [32],rent,INDOWESTERN,1,,,,MULTI,32,3,available,,,JORJET MOR PICHH,TRUE
I-213[36],INDO-213 [36],rent,INDOWESTERN,1,,,,LIGHT PINK,36,3,available,,,HATHI MOR SIMBOL,TRUE
