code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
O-402,ANARKALI O-402,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-403[36],ANARKALI O-403 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-404[40],ANARKALI O-404 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-405[36],ANARKALI O-405 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-406[42],ANARKALI O-406 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-407[38],ANARKALI O-407 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-408[38],ANARKALI O-408 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-409[40],ANARKALI O-409 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-410[38],ANARKALI O-410 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-411[44],ANARKALI O-411 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-412[34],ANARKALI O-412 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-413[36],ANARKALI O-413 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-414[38],ANARKALI O-414 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-415[34],ANARKALI O-415 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-416[36],ANARKALI O-416 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-417336]],ANARKALI O-417 [36]],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-418[42],ANARKALI O-418 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-419[42],ANARKALI O-419 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-420[34],ANARKALI O-420 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-421[36],ANARKALI O-421 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O 422,ANARKALI O- 422 ,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-423[34],ANARKALI O-423 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-424[34],ANARKALI O-424 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-425[34],ANARKALI O-425 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-426[36],ANARKALI O-426 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-427[42],ANARKALI O-427 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-428[38],ANARKALI O-428 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-429[40],ANARKALI O-429 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-430[42],ANARKALI O-430 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-431[40],ANARKALI O-431 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-432[42],ANARKALI O-432 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-433[38],ANARKALI O-433 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-434[34],ANARKALI O-434 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-435[38],ANARKALI O-435 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-436[36],ANARKALI O-436 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-437[38],ANARKALI O-437 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-438[38],ANARKALI O-438 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-439[36],ANARKALI O-439 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-440[42],ANARKALI O-440 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-441[34],ANARKALI O-441 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-442[40],ANARKALI O-442 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-443[42],ANARKALI O-443 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-444[40],ANARKALI O-444 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-445[34],ANARKALI O-445 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-446[38],ANARKALI O-446 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-447[34],ANARKALI O-447 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-448[42],ANARKALI O-448 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-449[38],ANARKALI O-449 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-450[38],ANARKALI O-450 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-451[38],ANARKALI O-451 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-452,ANARKALI O-452,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-453[34],ANARKALI O-453 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-454[36],ANARKALI O-454 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-455[34],ANARKALI O-455 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-456[50],ANARKALI O-456 [50],rent,ANARKALI ,1,,,,WHITE,50,3,available,,,BUTTA VADI,TRUE
O-457[44],ANARKALI O-457 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-458,ANARKALI O-458,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-459[40],ANARKALI O-459 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-460[36],ANARKALI O-460 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-461[36],ANARKALI O-461 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-462[36],ANARKALI O-462 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-463[36],ANARKALI O-463 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-464[38],ANARKALI O-464 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-465[44],ANARKALI O-465 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-466[38],ANARKALI O-466 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-467[34],ANARKALI O-467 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-468[34],ANARKALI O-468 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-469[34],ANARKALI O-469 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-470[34],ANARKALI O-470 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-471[38],ANARKALI O-471 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-472[44],ANARKALI O-472 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-473[36],ANARKALI O-473 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-474[36],ANARKALI O-474 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-475[34],ANARKALI O-475 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-476[40],ANARKALI O-476 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-477[38],ANARKALI O-477 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-478[36],ANARKALI O-478 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-479[36],ANARKALI O-479 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-480[46],ANARKALI O-480 [46],rent,ANARKALI ,1,,,,WHITE,46,3,available,,,BUTTA VADI,TRUE
O-481[34],ANARKALI O-481 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-482[34],ANARKALI O-482 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-483[34],ANARKALI O-483 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-484[38],ANARKALI O-484 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-485,ANARKALI O-485,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-486[34],ANARKALI O-486 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-487[44],ANARKALI O-487 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-488[34],ANARKALI O-488 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-489[38],ANARKALI O-489 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-490[44],ANARKALI O-490 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-491[40],ANARKALI O-491 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-492[36],ANARKALI O-492 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-493[48],ANARKALI O-493 [48],rent,ANARKALI ,1,,,,WHITE,48,3,available,,,BUTTA VADI,TRUE
O-494[34],ANARKALI O-494 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-495[34],ANARKALI O-495 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-496[34],ANARKALI O-496 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-497[36],ANARKALI O-497 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-498[42],ANARKALI O-498 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-499[40],ANARKALI O-499 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-500[42],ANARKALI O-500 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-501,ANARKALI O-501,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-502[34],ANARKALI O-502 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-503[40],ANARKALI O-503 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-504[38],ANARKALI O-504 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-505[34],ANARKALI O-505 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-506[34],ANARKALI O-506 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-507[34],ANARKALI O-507 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-508[34],ANARKALI O-508 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-509,ANARKALI O-509,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-510[36],ANARKALI O-510 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-511[38],ANARKALI O-511 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-512[38],ANARKALI O-512 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-513[38],ANARKALI O-513 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-514[34],ANARKALI O-514 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-515[34],ANARKALI O-515 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-516[42],ANARKALI O-516 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-517[36],ANARKALI O-517 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-518[36],ANARKALI O-518 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-519[36],ANARKALI O-519 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-520[34],ANARKALI O-520 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-521[40],ANARKALI O-521 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-522[40],ANARKALI O-522 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-523[36],ANARKALI O-523 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-524[42],ANARKALI O-524 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-525[34],ANARKALI O-525 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-526[34],ANARKALI O-526 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-527[34],ANARKALI O-527 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-528[34],ANARKALI O-528 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-529[34],ANARKALI O-529 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-530[36],ANARKALI O-530 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-531[34],ANARKALI O-531 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-532[38],ANARKALI O-532 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-533[34],ANARKALI O-533 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-534[42],ANARKALI O-534 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-535[44],ANARKALI O-535 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-536[36],ANARKALI O-536 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-537[36],ANARKALI O-537 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-538[36],ANARKALI O-538 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-539[38],ANARKALI O-539 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-540[34],ANARKALI O-540 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-541[36],ANARKALI O-541 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-542[38],ANARKALI O-542 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-543[42],ANARKALI O-543 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-544[36],ANARKALI O-544 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-545[40],ANARKALI O-545 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-546[34],ANARKALI O-546 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-547[40],ANARKALI O-547 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-548[34],ANARKALI O-548 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-549[44],ANARKALI O-549 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-550[40],ANARKALI O-550 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-551,ANARKALI O-551,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-552[38],ANARKALI O-552 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-553[38],ANARKALI O-553 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-554,ANARKALI O-554,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-555[36],ANARKALI O-555 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-556[34],ANARKALI O-556 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-557[38],ANARKALI O-557 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-558,ANARKALI O-558,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-559[36],ANARKALI O-559 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-560[38],ANARKALI O-560 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-561[40],ANARKALI O-561[40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-562[46],ANARKALI O-562 [46],rent,ANARKALI ,1,,,,WHITE,46,3,available,,,BUTTA VADI,TRUE
O-563[44],ANARKALI O-563 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-564,ANARKALI O-564,rent,ANARKALI ,1,,,,WHITE,,3,available,,,BUTTA VADI,TRUE
O-565[42],ANARKALI O-565 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-566[36],ANARKALI O-566 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-567[42],ANARKALI O-567 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-568[46],ANARKALI O-568 [46],rent,ANARKALI ,1,,,,WHITE,46,3,available,,,BUTTA VADI,TRUE
O-569[38],ANARKALI O-569 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-570[36],ANARKALI O-570 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-571[34],ANARKALI O-571 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-572[34],ANARKALI O-572 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-573[34],ANARKALI O-573 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-574[44],ANARKALI O-574 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-575[34],ANARKALI O-575 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-576[38],ANARKALI O-576 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-577[38],ANARKALI O-577 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-578[36],ANARKALI O-578 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-579[40],ANARKALI O-579 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-580[38],ANARKALI O-580 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-581[40],ANARKALI O-581 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-582[42],ANARKALI O-582 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-583[34],ANARKALI O-583 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-584[34],ANARKALI O-584 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-585[40],ANARKALI O-585 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-586[36],ANARKALI O-586 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-587[50],ANARKALI O-587 [50],rent,ANARKALI ,1,,,,WHITE,50,3,available,,,BUTTA VADI,TRUE
O-588[34],ANARKALI O-588 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,PLAN TIKI VADI LAKHANAVI LES,TRUE
O-589[36],ANARKALI O-589 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-590[34],ANARKALI O-590 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-591[36],ANARKALI O-591 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,PLAN,TRUE
O-592[44],ANARKALI O-592 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-593[46],ANARKALI O-593 [46],rent,ANARKALI ,1,,,,WHITE,46,3,available,,,BUTTA VADI,TRUE
O-594[42],ANARKALI O-594 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-595[36],ANARKALI O-595 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,PLAN,TRUE
O-596[38],ANARKALI O-596 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,PLAN,TRUE
O-597[44],ANARKALI O-597 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-598[44],ANARKALI O-598 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-599[48],ANARKALI O-599 [48],rent,ANARKALI ,1,,,,WHITE,48,3,available,,,BUTTA VADI,TRUE
O-600[42],ANARKALI O-600 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-601[42],ANARKALI O-601 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,BUTTA VADI,TRUE
O-602[40],ANARKALI O-602 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-603[42],ANARKALI O-603 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,PLAN LES PATTO,TRUE
O-604[40],ANARKALI O-604 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-605[44],ANARKALI O-605 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,PLAN,TRUE
O-606[40],ANARKALI O-606 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-607[36],ANARKALI O-607 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-608[42],ANARKALI O-608 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,PLAN LES PATTO VADU,TRUE
O-609[40],ANARKALI O-609 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,PALN,TRUE
O-610[38],ANARKALI O-610 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-611[36],ANARKALI O-611 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,PLAN,TRUE
O-612[38],ANARKALI O-612 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-613[38],ANARKALI O-613 [38],rent,ANARKALI ,1,,,,WHITE,38,3,available,,,BUTTA VADI,TRUE
O-614[36],ANARKALI O-614 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,PLAN,TRUE
O-615[52],ANARKALI O-615 [52],rent,ANARKALI ,1,,,,WHITE,52,3,available,,,BUTTA VADI,TRUE
O-616[42],ANARKALI O-616 [42],rent,ANARKALI ,1,,,,WHITE,42,3,available,,,PLAN,TRUE
O-617[36],ANARKALI O-617 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,WORK VADI,TRUE
O-618[34],ANARKALI O-618 [34],rent,ANARKALI ,1,,,,WHITE,34,3,available,,,BUTTA VADI,TRUE
O-619[36],ANARKALI O-619 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-620[36],ANARKALI O-620 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-621[44],ANARKALI O-621 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-622[46],ANARKALI O-622 [46],rent,ANARKALI ,1,,,,WHITE,46,3,available,,,PLAN,TRUE
O-623[36],ANARKALI O-623 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
O-624[44],ANARKALI O-624 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-625[44],ANARKALI O-625 [44],rent,ANARKALI ,1,,,,WHITE,44,3,available,,,BUTTA VADI,TRUE
O-626[40],ANARKALI O-626 [40],rent,ANARKALI ,1,,,,WHITE,40,3,available,,,BUTTA VADI,TRUE
O-627[36],ANARKALI O-627 [36],rent,ANARKALI ,1,,,,WHITE,36,3,available,,,BUTTA VADI,TRUE
