code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
S-767[38],INDOWESTERN-767[38],rent,SERVANI-INDOWESTERN,1,5000,,,GULABI,38,1,available,,,GULABI KOTTI PATERN,TRUE
S-768[36],INDOWESTERN-768[36],rent,SERVANI-INDOWESTERN,1,3500,,,WHITE,36,1,available,,,WHITE SYMBOL,TRUE
S-779[38],INDOWESTERN-779[38],rent,SERVANI-INDOWESTERN,1,3500,,,BLUE,38,1,available,,,BLUE SYMBOL,TRUE
S-775[34],SERVANI-775[34],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,34,1,available,,,WHITE GULABI AMRODARY,TRUE
S-776[36],INDOWESTERN-776[36],rent,SERVANI-INDOWESTERN,1,3500,,,BLUE,36,1,available,,,BLUE KOTTI AMRODARY,TRUE
S-778[36],SERVANI-778[36],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,36,1,available,,,WHITE GULABI TACHAP,TRUE
S-779[36],SERVANI-779[36],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,36,1,available,,,OFF WHITE GULABI,TRUE
S-780[40],INDOWESTERN-780[40],rent,SERVANI-INDOWESTERN,1,3500,,,WHITE,40,1,available,,,WHITE SYMBOL,TRUE
S-783[38],SERVANI-783[38],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,38,1,available,,,WHITE GULABI LAKHANAVI,TRUE
S-784[36],INDOWESTERN-784[36],rent,SERVANI-INDOWESTERN,1,3500,,,PURPLE,36,1,available,,,PURPLE KOTTI PATERN,TRUE
S-785[34],SERVANI-785[34],rent,SERVANI-INDOWESTERN,1,4500,,,PICH,34,1,available,,,GULABI ZORZATT,TRUE
S-790[36],INDOWESTERN-790[36],rent,SERVANI-INDOWESTERN,1,3500,,,MARUN,36,1,available,,,MARUN KOTTI PATERN,TRUE
S-792[36],INDOWESTERN-792[36],rent,SERVANI-INDOWESTERN,1,3500,,,MARUN,36,1,available,,,MARUN KOTTI PATERN,TRUE
S-794[40],INDOWESTERN-794[40],rent,SERVANI-INDOWESTERN,1,3500,,,PURPLE,40,1,available,,,PURPLE KOTTI PATERN,TRUE
